Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Consumption
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294911,2/1/10,1/28/10,2/26/10,29,0548920001-OIL-19.8%,N         ,"$18,724.07 ",8993.16
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294911,2/1/10,1/28/10,2/26/10,29,0548920001-OIL-53.4%,N         ,"$50,498.25 ",24254.28
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294911,2/1/10,1/28/10,2/26/10,29,0548920001-OIL-26.8%,N         ,"$25,343.69 ",12172.56
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294913,3/1/10,2/26/10,3/26/10,28,0548920001-OIL-19.8%,N         ,"$6,418.62 ",3082.86
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294913,3/1/10,2/26/10,3/26/10,28,0548920001-OIL-53.4%,N         ,"$17,310.83 ",8314.38
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294913,3/1/10,2/26/10,3/26/10,28,0548920001-OIL-26.8%,N         ,"$8,687.83 ",4172.76
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294915,4/1/10,3/26/10,4/27/10,32,0548920001-OIL-19.8%,N         ,$75.03 ,36.04
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294915,4/1/10,3/26/10,4/27/10,32,0548920001-OIL-53.4%,N         ,$202.35 ,97.19
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294915,4/1/10,3/26/10,4/27/10,32,0548920001-OIL-26.8%,N         ,$101.55 ,48.78
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294930,7/1/10,6/30/10,7/27/10,27,0548920001-OIL-19.8%,N         ,"$5,538.24 ",2311.45
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294930,7/1/10,6/30/10,7/27/10,27,0548920001-OIL-53.4%,N         ,"$14,936.46 ",6233.92
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294930,7/1/10,6/30/10,7/27/10,27,0548920001-OIL-26.8%,N         ,"$7,496.20 ",3128.63
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294931,8/1/10,7/27/10,8/26/10,30,0548920001-OIL-19.8%,N         ,"$9,575.45 ",3996.43
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294931,8/1/10,7/27/10,8/26/10,30,0548920001-OIL-53.4%,N         ,"$25,824.70 ",10778.26
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294931,8/1/10,7/27/10,8/26/10,30,0548920001-OIL-26.8%,N         ,"$12,960.71 ",5409.31
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294934,9/1/10,8/26/10,9/24/10,29,0548920001-OIL-19.8%,N         ,"$17,401.76 ",7262.84
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294934,9/1/10,8/26/10,9/24/10,29,0548920001-OIL-53.4%,N         ,"$46,932.02 ",19587.65
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294934,9/1/10,8/26/10,9/24/10,29,0548920001-OIL-26.8%,N         ,"$23,553.90 ",9830.51
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294938,10/1/10,9/24/10,10/25/10,31,0548920001-OIL-19.8%,N         ,"$12,512.04 ",5222.05
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294938,10/1/10,9/24/10,10/25/10,31,0548920001-OIL-53.4%,N         ,"$33,744.58 ",14083.72
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294938,10/1/10,9/24/10,10/25/10,31,0548920001-OIL-26.8%,N         ,"$16,935.48 ",7068.23
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294943,11/1/10,10/25/10,11/23/10,29,0548920001-OIL-19.8%,N         ,"$27,660.36 ",11544.39
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294943,11/1/10,10/25/10,11/23/10,29,0548920001-OIL-53.4%,N         ,"$74,599.15 ",31134.87
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294943,11/1/10,10/25/10,11/23/10,29,0548920001-OIL-26.8%,N         ,"$37,439.27 ",15625.74
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,240,0,K024000,,,"S.J. Fuel Co., Inc.",4294945,12/1/10,11/23/10,12/23/10,30,0548920001-OIL-19.8%,N         ,"$14,125.50 ",5895.45
WARREN STREET,BROOKLYN,WARREN STREET,,Not Applicable,,196,307,K019600,FEDERAL,NY005011630P,"S.J. Fuel Co., Inc.",2898105,1/1/10,12/29/09,1/28/10,30,0178910020-OIL,N         ,"$49,960.51 ",23996
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,261,0,K026100,,,"S.J. Fuel Co., Inc.",4294945,12/1/10,11/23/10,12/23/10,30,0548920001-OIL-53.4%,N         ,"$38,096.04 ",15899.85
UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),BROOKLYN,UNITY PLAZA (ALL)/LI BAPTIST HOUSES (BLD 2-4),,Not Applicable,,276,0,K027600,,,"S.J. Fuel Co., Inc.",4294945,12/1/10,11/23/10,12/23/10,30,0548920001-OIL-26.8%,N         ,"$19,119.36 ",7979.7
VAN DYKE I/VAN DYKE II,BROOKLYN,VAN DYKE I/VAN DYKE II,,Not Applicable,,61,0,K006100,,,"S.J. Fuel Co., Inc.",4294872,5/1/10,4/27/10,5/25/10,28,0538930000-OIL-91.7%,N         ,"$1,481.56 ",711.59
VAN DYKE I/VAN DYKE II,BROOKLYN,VAN DYKE I/VAN DYKE II,,Not Applicable,,146,0,K014600,,,"S.J. Fuel Co., Inc.",4294872,5/1/10,4/27/10,5/25/10,28,0538930000-OIL-8.3%,N         ,$134.10 ,64.41
VAN DYKE I/VAN DYKE II,BROOKLYN,VAN DYKE I/VAN DYKE II,,Not Applicable,,61,0,K006100,,,"S.J. Fuel Co., Inc.",4294883,11/1/10,10/25/10,11/23/10,29,0538930000-OIL-91.7%,N         ,"$13,242.11 ",5526.76
VAN DYKE I/VAN DYKE II,BROOKLYN,VAN DYKE I/VAN DYKE II,,Not Applicable,,146,0,K014600,,,"S.J. Fuel Co., Inc.",4294883,11/1/10,10/25/10,11/23/10,29,0538930000-OIL-8.3%,N         ,"$1,198.58 ",500.24
VAN DYKE I/VAN DYKE II,BROOKLYN,VAN DYKE I/VAN DYKE II,,Not Applicable,,61,0,K006100,,,"S.J. Fuel Co., Inc.",4294888,12/1/10,11/23/10,12/23/10,30,0538930000-OIL-91.7%,N         ,"$55,633.58 ",23219.36
VAN DYKE I/VAN DYKE II,BROOKLYN,VAN DYKE I/VAN DYKE II,,Not Applicable,,146,0,K014600,,,"S.J. Fuel Co., Inc.",4294888,12/1/10,11/23/10,12/23/10,30,0538930000-OIL-8.3%,N         ,"$5,035.54 ",2101.64
VANDALIA AVENUE,BROOKLYN,VANDALIA AVENUE,BLD 03 - Community Center,Not Applicable,Community Center,315,273,K231500,FEDERAL,NY005011940P,"S.J. Fuel Co., Inc.",2897645,5/1/10,4/27/10,5/25/10,28,0568910610-OIL,N         ,$389.34 ,187
VANDALIA AVENUE,BROOKLYN,VANDALIA AVENUE,BLD 03 - Community Center,Not Applicable,Community Center,315,273,K231500,FEDERAL,NY005011940P,"S.J. Fuel Co., Inc.",2897646,10/1/10,9/24/10,10/25/10,31,0568910610-OIL,N         ,$129.38 ,54
VANDALIA AVENUE,BROOKLYN,VANDALIA AVENUE,BLD 03 - Community Center,Not Applicable,Community Center,315,273,K231500,FEDERAL,NY005011940P,"S.J. Fuel Co., Inc.",2897647,12/1/10,11/23/10,12/23/10,30,0568910610-OIL,N         ,$45.52 ,19
VERNON AVENUE,BROOKLYN,VERNON AVENUE,,Not Applicable,,156,267,K015600,FEDERAL,NY005010730P,"S.J. Fuel Co., Inc.",2898130,2/1/10,1/28/10,2/26/10,29,0144945000-OIL,N         ,"$2,019.57 ",970
VERNON AVENUE,BROOKLYN,VERNON AVENUE,,Not Applicable,,156,267,K015600,FEDERAL,NY005010730P,"S.J. Fuel Co., Inc.",2898131,12/1/10,11/23/10,12/23/10,30,0144945000-OIL,N         ,$165.32 ,69
WAGNER,MANHATTAN,WAGNER,,Not Applicable,,74,224,M007400,FEDERAL,NY005010740P,"S.J. Fuel Co., Inc.",2896571,9/1/10,8/23/10,9/22/10,30,495416037800018-OIL,N         ,$770.78 ,339
WAGNER,MANHATTAN,WAGNER,,Not Applicable,,74,224,M007400,FEDERAL,NY005010740P,"S.J. Fuel Co., Inc.",2896572,10/1/10,9/22/10,10/22/10,30,495416037800018-OIL,N         ,$541.14 ,238
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896586,1/1/10,12/24/09,1/26/10,33,495416035202001-OIL,N         ,"$1,736.03 ",819
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896587,6/1/10,5/24/10,6/23/10,30,495416035202001-OIL,N         ,"$1,907.73 ",900
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896588,7/1/10,6/23/10,7/23/10,30,495416035202001-OIL,N         ,$256.93 ,113
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896589,8/1/10,7/23/10,8/23/10,31,495416035202001-OIL,N         ,$532.05 ,234
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896590,9/1/10,8/23/10,9/22/10,30,495416035202001-OIL,N         ,"$2,732.99 ",1202
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896591,10/1/10,9/22/10,10/22/10,30,495416035202001-OIL,N         ,"$1,662.07 ",731
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896592,11/1/10,10/22/10,11/22/10,31,495416035202001-OIL,N         ,"$2,005.40 ",882
WALD,MANHATTAN,WALD,,Not Applicable,,23,511,M002300,FEDERAL,NY005000230P,"S.J. Fuel Co., Inc.",2896593,12/1/10,11/22/10,12/23/10,31,495416035202001-OIL,N         ,$291.03 ,128
WARREN STREET,BROOKLYN,WARREN STREET,,Not Applicable,,196,307,K019600,FEDERAL,NY005011630P,"S.J. Fuel Co., Inc.",2898106,2/1/10,1/28/10,2/26/10,29,0178910020-OIL,N         ,$8.33 ,4
WASHINGTON,MANHATTAN,WASHINGTON,,Not Applicable,,62,217,M006200,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896661,7/1/10,6/23/10,7/23/10,30,495416025310004-OIL,N         ,$588.89 ,259
WASHINGTON,MANHATTAN,WASHINGTON,,Not Applicable,,62,217,M006200,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896662,8/1/10,7/23/10,8/23/10,31,495416025310004-OIL,N         ,$109.14 ,48
WASHINGTON,MANHATTAN,WASHINGTON,,Not Applicable,,62,217,M006200,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896663,9/1/10,8/23/10,9/22/10,30,495416025310004-OIL,N         ,$979.96 ,431
WASHINGTON,MANHATTAN,WASHINGTON,,Not Applicable,,62,217,M006200,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896664,10/1/10,9/22/10,10/22/10,30,495416025310004-OIL,N         ,$652.55 ,287
WASHINGTON HEIGHTS REHAB PHASE III,MANHATTAN,WASHINGTON HEIGHTS REHAB PHASE III,,Not Applicable,,523,382,M052300,FEDERAL,NY005010030P,"S.J. Fuel Co., Inc.",2898959,12/1/10,11/22/10,12/23/10,31,495416040301004-OIL,N         ,"$1,026.69 ",394
WASHINGTON HEIGHTS REHAB PHASE III,MANHATTAN,WASHINGTON HEIGHTS REHAB PHASE III,,Not Applicable,,523,382,M052300,FEDERAL,NY005010030P,"S.J. Fuel Co., Inc.",2898960,12/1/10,11/22/10,12/23/10,31,495416040301004-OIL,N         ,$54.72 ,21
WASHINGTON HEIGHTS REHAB PHASE III,MANHATTAN,WASHINGTON HEIGHTS REHAB PHASE III,,Not Applicable,,523,382,M052300,FEDERAL,NY005010030P,"S.J. Fuel Co., Inc.",2898961,12/1/10,11/22/10,12/23/10,31,495416040301004-OIL,N         ,$920.64 ,351
WEBSTER,BRONX,WEBSTER,,Not Applicable,,141,231,B014100,FEDERAL,NY005011410P,"S.J. Fuel Co., Inc.",2896953,1/1/10,12/24/09,1/26/10,33,395416202102001-OIL,N         ,$315.77 ,154
WEBSTER,BRONX,WEBSTER,,Not Applicable,,141,231,B014100,FEDERAL,NY005011410P,"S.J. Fuel Co., Inc.",2896954,3/1/10,2/25/10,3/26/10,29,395416202102001-OIL,N         ,"$1,058.03 ",516
WEEKSVILLE GARDENS,BROOKLYN,WEEKSVILLE GARDENS,,Not Applicable,,229,357,K022900,FEDERAL,NY005010310P,"S.J. Fuel Co., Inc.",2897985,11/1/10,10/25/10,11/23/10,29,0298910000-OIL,N         ,$40.73 ,17
WEEKSVILLE GARDENS,BROOKLYN,WEEKSVILLE GARDENS,,Not Applicable,,229,357,K022900,FEDERAL,NY005010310P,"S.J. Fuel Co., Inc.",2897986,12/1/10,11/23/10,12/23/10,30,0298910000-OIL,N         ,"$1,020.70 ",426
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295118,1/1/10,12/29/09,1/28/10,30,3031324010-OIL-87.8%,N         ,$148.06 ,92.19
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295118,1/1/10,12/29/09,1/28/10,30,3031324010-OIL-12.2%,N         ,$20.57 ,12.81
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295121,2/1/10,1/28/10,2/26/10,29,3031324010-OIL-87.8%,N         ,"$1,054.72 ",656.74
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295121,2/1/10,1/28/10,2/26/10,29,3031324010-OIL-12.2%,N         ,$146.55 ,91.26
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295130,4/1/10,3/26/10,4/27/10,32,3031324010-OIL-87.8%,N         ,$600.67 ,374.03
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295130,4/1/10,3/26/10,4/27/10,32,3031324010-OIL-12.2%,N         ,$83.47 ,51.97
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295134,5/1/10,4/27/10,5/25/10,28,3031324010-OIL-87.8%,N         ,$74.74 ,46.53
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295134,5/1/10,4/27/10,5/25/10,28,3031324010-OIL-12.2%,N         ,$10.38 ,6.47
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295138,8/1/10,7/27/10,8/26/10,30,3031324010-OIL-87.8%,N         ,$388.94 ,203.7
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295138,8/1/10,7/27/10,8/26/10,30,3031324010-OIL-12.2%,N         ,$54.04 ,28.3
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295140,9/1/10,8/26/10,9/24/10,29,3031324010-OIL-87.8%,N         ,$440.91 ,230.91
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295140,9/1/10,8/26/10,9/24/10,29,3031324010-OIL-12.2%,N         ,$61.26 ,32.09
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295147,10/1/10,9/24/10,10/25/10,31,3031324010-OIL-87.8%,N         ,$616.94 ,323.1
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295147,10/1/10,9/24/10,10/25/10,31,3031324010-OIL-12.2%,N         ,$85.72 ,44.9
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295151,11/1/10,10/25/10,11/23/10,29,3031324010-OIL-87.8%,N         ,"$1,394.81 ",730.5
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295151,11/1/10,10/25/10,11/23/10,29,3031324010-OIL-12.2%,N         ,$193.81 ,101.5
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,116,0,S011600,,,"Rucci Oil Company, Inc.",4295154,12/1/10,11/23/10,12/23/10,30,3031324010-OIL-87.8%,N         ,"$2,464.39 ",1290.66
WEST BRIGHTON I/WEST BRIGHTON II,STATEN ISLAND,WEST BRIGHTON I/WEST BRIGHTON II,,Not Applicable,,175,0,S017500,,,"Rucci Oil Company, Inc.",4295154,12/1/10,11/23/10,12/23/10,30,3031324010-OIL-12.2%,N         ,$342.43 ,179.34
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896330,1/1/10,12/24/09,1/26/10,33,SO2,N         ,"$10,062.19 ",4747
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896331,2/1/10,1/26/10,2/25/10,30,SO2,N         ,"$10,064.31 ",4748
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896332,3/1/10,2/25/10,3/26/10,29,SO2,N         ,"$9,415.68 ",4442
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896333,4/1/10,3/26/10,4/26/10,31,SO2,N         ,"$5,430.66 ",2562
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896334,5/1/10,4/26/10,5/24/10,28,SO2,N         ,"$3,737.02 ",1763
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896335,6/1/10,5/24/10,6/23/10,30,SO2,N         ,"$2,053.98 ",969
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896336,7/1/10,6/23/10,7/23/10,30,SO2,N         ,"$1,807.59 ",795
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896337,8/1/10,7/23/10,8/23/10,31,SO2,N         ,"$1,896.27 ",834
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896338,9/1/10,8/23/10,9/22/10,30,SO2,N         ,"$2,817.11 ",1239
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896339,10/1/10,9/22/10,10/22/10,30,SO2,N         ,"$3,376.44 ",1485
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896340,11/1/10,10/22/10,11/22/10,31,SO2,N         ,"$4,488.28 ",1974
WEST SIDE URBAN RENEWAL (BROWNSTONES),MANHATTAN,WEST SIDE URBAN RENEWAL (BROWNSTONES),,Not Applicable,,178,298,M017800,FEDERAL,NY005011270P,"S.J. Fuel Co., Inc.",2896341,12/1/10,11/22/10,12/23/10,31,SO2,N         ,"$8,812.86 ",3876
WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,BRONX,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,,Not Applicable,,246,365,B024600,FEDERAL,NY005010450P,"S.J. Fuel Co., Inc.",2897219,1/1/10,12/24/09,1/26/10,33,395416110800001-OIL,N         ,$272.71 ,133
WHITMAN/WHITMAN CHILD CENTER,BROOKLYN,WHITMAN/WHITMAN CHILD CENTER,,Not Applicable,,514,0,K051400,,,"S.J. Fuel Co., Inc.",2898150,1/1/10,12/29/09,1/28/10,30,0113133110-OIL,N         ,"$247,520.63 ",118884
